Motor Carrier ,Company,City,County,State,clean_city
,SCOTTY'S WHOLESALE MEAT CO. INC.,Temecula,Riverside,CA,temecula
2144075.0,SCV FREIGHT INC.,Fresno,Fresno,CA,fresno
1877373.0,SE ME VA LA ALMEJA,Rialto,San Bernardino,CA,rialto
,SEA STAR INTERMODAL INC,HAYWARD,,CA,hayward
2721567.0,SEAFOOD PLACE TRADING INC,ELK GROVE,,CA,elk grove
,SEAGATE PRODUCE INC,Chula Vista,San Diego,CA,chula vista
,SEAHAWK LOGISTICS INC,BAKERSFIELD,,CA,bakersfield
,"SECO PACKING II, LLC",KING CITY,Monterey,CA,king city
,SECOND HARVEST FOOD BANK,WATSONVILLE,Santa Cruz,CA,watsonville
3491170.0,SECURE FREIGHT SERVICES INC,FONTANA,,CA,fontana
2824034.0,SECURE FREIGHT SOLUTIONS INC.,NATIONAL CITY,San Diego,CA,national city
3449062.0,SEHGAL TRANSPORT INC,MORENO VALLEY,,CA,moreno valley
2828398.0,SEKHRI TRANSPORT,Livingston,Merced,CA,livingston
2087449.0,"SELECT FREIGHT LINES, LLC",Dinuba,Tulare,CA,dinuba
461149.0,"SELECT INDUSTRIES, LLC",Bellflower,Los Angeles,CA,bellflower
2709724.0,SELECT TRUCKING AND PROVISIONS INC.,HACIENDA HTS,,CA,hacienda heights
,SENIOR AEROSPACE - JET PRODUCTS,San Diego,San Diego,CA,san diego
,SERGEY LESHCHIK,Antelope,Sacramento,CA,antelope
,SERGIO HERNANDEZ TRUCKING,Los Angeles,Los Angeles,CA,los angeles
,SEVE'S MEATS INC.,Los Angeles,Los Angeles,CA,los angeles
3282118.0,SG CARRIER,FRESNO,,CA,fresno
,SGH EXPRESS INC,LIVINGSTON,,CA,livingston
1076817.0,SGTRUCKING,Fresno,Fresno,CA,fresno
,SGTRUCKING,Bakersfield,Kern,CA,bakersfield
1030576.0,SH TRANSPORT,CHOWCHILLA,Madera,CA,chowchilla
2812174.0,SHABAD EXPRESS INC,CERES,,CA,ceres
3078690.0,SHABAD XPRESS,WESTMINSTER,,CA,westminster
3531098.0,SHAFFY TRANSPORT INC,FRESNO,,CA,fresno
54336.0,SHAMROCK FOODS COMPANY,Mira Loma,Riverside,CA,jurupa valley
,SHAMSHER TRANSPORT INC,ELK GROVE,Kern,CA,elk grove
2190950.0,SHAN CARGO INC,FONTANA,San Bernardino,CA,fontana
928407.0,SHAN D TRANSPORT,Visalia,Tulare,CA,visalia
1713807.0,SHAN TRUCKING INC,SACRAMENTO,Sacramento,CA,sacramento
58791.0,"SHANNON BROS. CO., INC.",Tulare,Tulare,CA,tulare
,SHAPIRO-GILMAN-SHANDLER CO.,Los Angeles,Los Angeles,CA,los angeles
2508394.0,SHARN TRANSPORT,Fresno,Fresno,CA,fresno
2861281.0,SHARP X TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
,SHASTA SENIOR NUTRITION PROGRAMS,Redding,Shasta,CA,redding
,SHASTA TRANSPORT REFRIGERATION,REDDING,Shasta,CA,redding
,SHAWN TRANSPORT,Modesto,Stanislaus,CA,modesto
2829634.0,SHELTON TRANSPORTATION INC,Ontario,San Bernardino,CA,ontario
75922.0,SHER TRANSPORT INC,FRESNO,,CA,fresno
2381220.0,SHERGILL TRUCKING,Selma,Fresno,CA,selma
,SHERGILL TRUCKING,Bakersfield,Kern,CA,bakersfield
958462.0,SHERU EXPRESS,Sacramento,Sacramento,CA,sacramento
494448.0,"SHIM'S FOOD, LLC",POMONA,,CA,pomona
,SHINDA TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
2425410.0,SHINING STAR TRANS INC,MANTECA,San Joaquin,CA,manteca
3602086.0,SHINY JETS ONTARIO,RIALTO,,CA,rialto
2631837.0,SHITAL SINGH DBA SS TRUCKING,Bakersfield,Kern,CA,bakersfield
3411655.0,SHIVA TRANS INC,BAKERSFIELD,,CA,bakersfield
3137833.0,SHOOTING STAR LOGISTICS INC,TRACY,,CA,tracy
1000810.0,SHOOTING STAR TRANS INC,MANTECA,,CA,manteca
,SHRI WAHEGURU TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
,SHUKLIN MAKSIM,ANTELOPE,,CA,antelope
,SID TRANSPORT,TURLOCK,,CA,turlock
1439628.0,SIDHU EXPRESS,MANTECA,San Joaquin,CA,manteca
3092955.0,SIDHU ROADLINE INC,YUBA CITY,,CA,yuba city
3088110.0,SIDHU ROADWAYS INC,SACRAMENTO,,CA,sacramento
,SIDHU TRANS,FRESNO,,CA,fresno
,SIDHU TRANSLINE LLC,YUBA CITY,,CA,yuba city
823603.0,SIDHU TRANSPORTATION,FRESNO,Fresno,CA,fresno
,SIDLOVSKIY JACOB,Roseville,Placer,CA,roseville
2257798.0,SIERRA AGRICULTURAL TRANSPORTATION INC.,Visalia,Tulare,CA,visalia
,SIERRA NEVADA BREWING CO. INC.,Chico,Butte,CA,chico
,SIERRA TRUCKING,San Gabriel,Los Angeles,CA,san gabriel
1989823.0,SIEX INC,French Camp,San Joaquin,CA,french camp
,"SIGMA FREIGHT CARRIERS, INC.",Lathrop,San Joaquin,CA,lathrop
,SILCHUK PETRO,ROSEVILLE,Placer,CA,roseville
104752.0,SILICON VALLEY TRANSPORT INC,MTN HOUSE,,CA,mountain house
3048576.0,SILK ROAD EXPRESS,LAGUNA HILLS,,CA,laguna hills
2479284.0,"SILLY MONKEY TRUCKING, INC.",Studio City,Los Angeles,CA,los angeles
,SILVA SAUSAGE CO.,Gilroy,Santa Clara,CA,gilroy
2397887.0,SILVER TRANSPORT AND DISTRIBUTION CO,WATSONVILLE,Santa Cruz,CA,watsonville
2175788.0,SILVERLINE TRANSPORTATION INC,ONTARIO,Riverside,CA,ontario
1863808.0,SIM TRUCKING,FRESNO,Fresno,CA,fresno
2630354.0,SIMAR TRANSPORTATION,SACRAMENTO,,CA,sacramento
3498505.0,SIMBA EXPRESS INC,SOUTH GATE,,CA,south gate
34861.0,SIMI VALLEY UNIFIED SCHOOL DISTRICT,SIMI VALLEY,Ventura,CA,simi valley
2854051.0,SIMONIAN TRUCKING LLC,WHITTIER,Los Angeles,CA,whittier
,SIMRAN CARRIER INC,FRESNO,,CA,fresno
3232739.0,SIMRAN LOGISTICS INC,FOWLER,,CA,fowler
801756.0,SIMRAN TRUCKING,Watsonville,Santa Cruz,CA,watsonville
2640942.0,SIMRAN TRUCKING,STOCKTON,San Joaquin,CA,stockton
3098086.0,SINGH 13 TRANS INC,FRESNO,,CA,fresno
2904699.0,SINGH OF FREIGHT,FRESNO,,CA,fresno
2577024.0,SINGH SABB EXPRESS INC,YUBA CITY,,CA,yuba city
3263389.0,SINGH SOORMEY TRANS INC,FRESNO,,CA,fresno
3373592.0,SINGH TRUCKLINE INC,ANTELOPE,,CA,antelope
3099595.0,SINGH TRUCKLINES,FRESNO,,CA,fresno
3474849.0,SJ LOGISTICS INC,HESPERIA,,CA,hesperia
3111145.0,SK CARRIER INC,FRESNO,,CA,fresno
2163673.0,SK TRANSPORT,Stockton,San Joaquin,CA,stockton
,SK TRUCK LINES,Selma,Fresno,CA,selma
,SK TRUCKING,Yuba City,Sutter,CA,yuba city
3218751.0,SKB TRANSPORT,KERMAN,,CA,kerman
,SKG TRANS INC,FRESNO,,CA,fresno
2405655.0,SKN TRUCKING.INC,FRESNO,Fresno,CA,fresno
3170745.0,SKY FORCE LOGISTICS LLC,VICTORVILLE,,CA,victorville
,SKY LIGHT EXPRESS INC,BAKERSFIELD,,CA,bakersfield
,SKY RIVER TRANS INC,YUBA CITY,,CA,yuba city
998385.0,SKY TRANS INC,SACRAMENTO,,CA,sacramento
2482209.0,SKYBLUE XPRESS,Fowler,Fresno,CA,fowler
1410821.0,SKYLINE EXPRESS,BAKERSFIELD,Kern,CA,bakersfield
3144849.0,SKYLINK TRANS INC,TURLOCK,,CA,turlock
,SKYNET INC. D.B.A. GLOBAL TRANSPORTATION,Porter Ranch,Los Angeles,CA,los angeles
3195632.0,SL TRANSPORT,SACRAMENTO,,CA,sacramento
2146443.0,SLG TRANSPORT LLC,Rancho Cordova,Sacramento,CA,rancho cordova
2952704.0,SLR LOGISTICSLLC,FONTANA,,CA,fontana
1090573.0,"SMA TRUCKING, INC.",GREENFIELD,,CA,greenfield
3075313.0,SMALSAR LOGISTICS INC,EL SOBRANTE,,CA,el sobrante
3111434.0,SMART EXPRESS LLC,YUBA CITY,,CA,yuba city
744645.0,SMART LOGISTICS CARRIER,N HOLLYWOOD,,CA,los angeles
2163832.0,"SMART LOGISTICS, LLC",TURLOCK,Stanislaus,CA,turlock
268082.0,SMART REFRIGERATED TRANSPORT,MODESTO,Stanislaus,CA,modesto
1062247.0,SMART TRANSPORTATION,Bakersfield,Kern,CA,bakersfield
2459475.0,SMART TRUCK LINES,Turlock,Stanislaus,CA,turlock
2459475.0,SMART TRUCKING LINES,LIVINGSTON,,CA,livingston
2287106.0,SMARTWAY TRANSPORT,TRACY,,CA,tracy
2770568.0,SMG CARRIERS INC,OCEANSIDE,,CA,oceanside
,SMG TRANSPORT,JURUPA VALLEY,,CA,jurupa valley
2494221.0,SMG TRUCKING,FRESNO,Fresno,CA,fresno
2844563.0,"SMR TRUCKING, INC.",Moorpark,Ventura,CA,moorpark
3125756.0,SMS XPRESS INC,FRESNO,,CA,fresno
3072017.0,SMX,FRESNO,,CA,fresno
3414785.0,SN CARGO INC,FONTANA,,CA,fontana
3057411.0,SN XPRESS,FRESNO,,CA,fresno
3073389.0,SND FREIGHTWAYS INC,BUENA PARK,,CA,buena park
,SNS PRODUCE,ALHAMBRA,,CA,alhambra
2836326.0,SNS TRANSPORT,Los Angeles,Los Angeles,CA,los angeles
3131689.0,SNS TRUCKING INC,FRESNO,,CA,fresno
,SO CAL AG PROPERTIES,Oceanside,San Diego,CA,oceanside
,SOAR EXPRESS INC,BAKERSFIELD,,CA,bakersfield
2471611.0,SODHI CARRIER INC,JURUPA VALLEY,,CA,jurupa valley
2888319.0,SODHI TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
1953113.0,SOFT ROCK EXPRESS INC,GLENDALE,Los Angeles,CA,glendale
2795997.0,SOHAN & SONS INC,Yuba City,Sutter,CA,yuba city
,SOLFI GROUP INC,COMMERCE,,CA,commerce
2423123.0,SOLUTION EXPRESS LLC,Citrus Heights,Sacramento,CA,citrus heights
807578.0,SOMAL BROTHERS TRUCKING INC,Sacramento,Sacramento,CA,sacramento
2842464.0,SOMAL TRUCKING,Rialto,San Bernardino,CA,rialto
1249049.0,SONA TRUCKING,MANTECA,,CA,manteca
,SONY,Livingston,Merced,CA,livingston
609516.0,SORIANO TRANSPORTATION,Moreno Valley,Riverside,CA,moreno valley
1033212.0,SOTO TRANSPORT LLC,VICTORVILLE,,CA,victorville
,"SOUTH COAST SEA FOODS CO., INC.",Garden Grove,Orange,CA,garden grove
2321236.0,SOUTH PACIFIC EXPRESS CARRIER CORP,Huntington Beach,Orange,CA,huntington beach
1136781.0,SOUTH PACIFIC TRANSPORT,Valley Village,Los Angeles,CA,los angeles
,"SOUTHERN CALIFORNIA EGG COOPERATIVE, INC.",RIPON,,CA,ripon
,SOUTHERN CALIFORNIA ICE COMPANY INC,TORRANCE,Los Angeles,CA,torrance
,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,Valley Center,San Diego,CA,valley center
1437804.0,SOUTHERN CROSS TRANSPORT,Santa Maria,Santa Barbara,CA,santa maria
,SOUTHERN STAR TRADING,S EL MONTE,,CA,south el monte
,SOUTHERN WINE & SPIRITS,Cerritos,Los Angeles,CA,cerritos
319378.0,SOUTHWEST TRUCK SERVICE,Watsonville,Santa Cruz,CA,watsonville
3009492.0,SOUTHWESTERN CARRIERS CO.,SAN DIEGO,,CA,san diego
2892738.0,SOUTHWIND EXPRESS INC.,FRESNO,Fresno,CA,fresno
,SOYFOODS OF AMERICA,Duarte,Los Angeles,CA,duarte
1337552.0,SP TRUCKING,Greenfield,Monterey,CA,greenfield
2898137.0,SPADE LOGISTICS INC,CLOVIS,,CA,clovis
,SPARTAN TRANS INC,BAKERSFIELD,,CA,bakersfield
3670164.0,SPEED 1 TRANSPORTATION INC,BAKERSFIELD,,CA,bakersfield
,SPEEDY TRANSPORT,Tracy,San Joaquin,CA,tracy
1087944.0,SPIDER TRANSPORTATION,BAKERSFIELD,Kern,CA,bakersfield
,SPK TRANS,Bakersfield,Kern,CA,bakersfield
3350916.0,SPL TRANS INC,MANTECA,,CA,manteca
3569040.0,SPL TRUCKLINE INC,MANTECA,,CA,manteca
1741025.0,SRL XPRESS INC,FRESNO,Fresno,CA,fresno
866820.0,SS CARRIER,RIVERSIDE,Riverside,CA,riverside
2041669.0,SS EXPRESS,MANTECA,,CA,manteca
,SS MAITLA TRUCKING,LIVINGSTON,Merced,CA,livingston
3170115.0,SS ROADLINES INC,ELK GROVE,,CA,elk grove
,SS SIDHU TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
1331364.0,SS TRUCKING,Lathrop,San Joaquin,CA,lathrop
,SS&SONS TRUCKING,WINTON,Merced,CA,winton
3477690.0,SSA FREIGHT INC,YUBA CITY,,CA,yuba city
3006742.0,SSB EXPRESS INC,FRESNO,,CA,fresno
1145681.0,SSB TRANSPORT INC,Bakersfield,Kern,CA,bakersfield
,SSB TRUCKING INC.,FRESNO,Madera,CA,fresno
2351180.0,SSG LOGISTICS,Sacramento,Sacramento,CA,sacramento
2351180.0,SSG LOGISTICS INC,Sacramento,Sacramento,CA,sacramento
3451335.0,SSK TRANS INC,STOCKTON,,CA,stockton
2544426.0,SSP TRANS INC.,Sacramento,Sacramento,CA,sacramento
2962390.0,SSP TRUCKING,Fresno,Fresno,CA,fresno
1037632.0,SSTUTT TRUCKING,Fresno,Fresno,CA,fresno
2302165.0,SSV TRANSPORTATION,Lompoc,Santa Barbara,CA,lompoc
2245023.0,ST BROS INC,Fresno,Fresno,CA,fresno
856144.0,ST BROS. INC.,FRESNO,,CA,fresno
3617205.0,ST FREIGHTLINE INC,FRESNO,,CA,fresno
2831084.0,ST TRANSPORTATION,Lamont,Kern,CA,lamont
993230.0,STAMFORD CAPITAL TRUCKING,Oceanside,San Diego,CA,oceanside
3396138.0,STANDARD TRUCKING INC,BAKERSFIELD,,CA,bakersfield
1997222.0,STANFORD TRANSPORT INC,BAKERSFIELD,Kern,CA,bakersfield
2779624.0,STANFORD TRANSPORTATION INC,Bakersfield,Kern,CA,bakersfield
3137986.0,STAR EXPRESS TRANSPORT INC,WESTMINSTER,,CA,westminster
,STAR LINE LOGISTICS INC,FRESNO,,CA,fresno
3104307.0,STAR LINE TRANS INC,BAKERSFIELD,,CA,bakersfield
3107515.0,STAR PJ TRUCKING INC,STOCKTON,,CA,stockton
2827487.0,STAR PLUS TRANSPORT INC,Yuba City,Sutter,CA,yuba city
1469345.0,STAR TRANSPORT,Tracy,San Joaquin,CA,tracy
2803601.0,STARLIGHT TRANSPORT,Clovis,Fresno,CA,clovis
1266145.0,STARLINE TRUCKING,Selma,Fresno,CA,selma
,STARLINK GOURP LLC DBA SOUTH PACIFIC LOGISTICS,FOUNTAIN VLY,,CA,fountain valley
2403826.0,"STATEWIDE TRANSPORT, INC.",HUNTINGTON PK,Los Angeles,CA,huntington park
3102065.0,STAY LOADED TRUCKING INC.,FRESNO,,CA,fresno
2778668.0,STELLAR EXPRESS,Madera,Madera,CA,madera
2470872.0,STEVE KIM,Commerce,Los Angeles,CA,commerce
454612.0,STEVE SIDHU DIST.,Sacramento,Sacramento,CA,sacramento
3367200.0,STEVE TRANSPORT INC,MURRIETA,,CA,murrieta
1637768.0,STEVEN S LOGISTICS,Apple Valley,San Bernardino,CA,apple valley
,STEVENS TRANSPORTATION INC.,BAKERSFIELD,Kern,CA,bakersfield
2907361.0,STEWART HECK TRANSPORT LLC,Corona,Riverside,CA,corona
2486002.0,STJ PREVENATIVE MAINTENENCE,San Bernardino,San Bernardino,CA,san bernardino
1652276.0,STL CARRIER INC,SELMA,Fresno,CA,selma
2959427.0,STONE CREST EXPRESS INC,Canyon Country,Los Angeles,CA,santa clarita
,STONE VALLEY FARM,Alamo,Contra Costa,CA,alamo
2014587.0,STONEFACE TRANSPORT INC.,LA PUENTE,Los Angeles,CA,la puente
3051125.0,STRANS XPRESS,KINGSBURG,,CA,kingsburg
31710.0,STRATEGIC FREIGHT NETWORK LLC,FRESNO,,CA,fresno
26879.0,STREAMLINEXPRESS INC (SLXI),BAKERSFIELD,,CA,bakersfield
398772.0,STRETCH FORMING CORPORATION,Perris,Riverside,CA,perris
,"STUKE NURSERY COMPANY, INC.",Gridley,Butte,CA,gridley
,SUAREZ TRANSPORTATION,Bakersfield,Kern,CA,bakersfield
,SUAVECITTO  TRANSPORT,VISTA,San Diego,CA,vista
,SUBEDAR TRUCKING,CERES,,CA,ceres
2944923.0,SUBEDAR TRUCKING INC,CERES,,CA,ceres
,SUKH PUREWAL,TURLOCK,,CA,turlock
,SUKHDEEP SINGH MATTU,YUBA CITY,,CA,yuba city
2029509.0,SUKHDEV SINGH/ SS TRUCKING,Merced,Merced,CA,merced
,SUKHDIPSINGH,YUBA CITY,,CA,yuba city
,SUKHJEET SINGH,Rowland Heights,Los Angeles,CA,rowland heights
2999859.0,SUKHJINDER SINGH DBA SPS TRUCKING,ELK GROVE,,CA,elk grove
,SUKHMAN TRANSPORT INC,FRESNO,,CA,fresno
,SUKHWINDER JANDA,Sacramento,Sacramento,CA,sacramento
3139605.0,SUKHWINDER SINGH,FAIRFIELD,,CA,fairfield
,SUKHWINDER SINGH,ATWATER,,CA,atwater
,"SULLIVAN DISTRIBUTING, INC.",Laguna Hills,Orange,CA,laguna hills
,SUMMER HARVEST,Dinuba,Tulare,CA,dinuba
2633001.0,SUMMER TRANSPORTATION INC,FRESNO,,CA,fresno
395336.0,SUN DAIRY CO,LOS ANGELES,,CA,los angeles
,"SUN HING FOODS, INC.",City of Industry,Los Angeles,CA,industry
,SUNFIELD FARM INC.,Bakersfield,Kern,CA,bakersfield
909730.0,SUNMOON TRANSPORTATION LLC,PORTER RANCH,Los Angeles,CA,los angeles
2585872.0,SUNNY CARRIERS,BAKERSFIELD,,CA,bakersfield
,SUNNY LY TRANSPORT,Baldwin Park,Los Angeles,CA,baldwin park
1612507.0,SUNRISE CARRIERS,OXNARD,Ventura,CA,oxnard
,SUNRISE DISTRIBUTORS INC.,Ripon,San Joaquin,CA,ripon
397597.0,SUNRISE FOOD SERVICE,VERNON,Los Angeles,CA,vernon
,"SUNSET DELI PROVISIONS, INC",Vista,San Diego,CA,vista
3120760.0,SUNSTAR LOGISTICS INC,JURUPA VALLEY,,CA,jurupa valley
,SUPER STORE INDUSTRIES TURLOCK,TURLOCK,Stanislaus,CA,turlock
,SUPER WAY TRANSPORTATION INC,FRESNO,,CA,fresno
2836588.0,SUPREME EXPRESS,FRESNO,,CA,fresno
2017131.0,SUPREME ROADLINE,Bakersfield,Kern,CA,bakersfield
1965246.0,SURINDER RAI,ANTELOPE,Sacramento,CA,antelope
,SURINDER SINGH,YUBA CITY,,CA,yuba city
3198760.0,SURJIT SINGH SIDHU,FRESNO,,CA,fresno
2836603.0,SURMUKHSINGH,ELK GROVE,,CA,elk grove
1880395.0,SURSIM USA INC,NEWBURY PARK,Los Angeles,CA,thousand oaks
,SV SALES & RENTALS,Fresno,Fresno,CA,fresno
,SVETLANA DELEKH,Antelope,Sacramento,CA,antelope
,SWAG TRUCKING INC,FRESNO,,CA,fresno
,SYAL TRANSPORT INC,FRESNO,,CA,fresno
2907733.0,SYNDICATE TRANSPORT,Northridge,Los Angeles,CA,los angeles
802592.0,SYSCO CENTRAL CALIFORNIA INC.,MODESTO,Stanislaus,CA,modesto
,SYSCO FOODS OF VENTURA,Oxnard,Ventura,CA,oxnard
2408861.0,"SYSCO RIVERSIDE, INC.",MARCH ARB,Riverside,CA,march arb
,SYSCO SACRAMENTO INC.,PLEASANT GRV,Sutter,CA,pleasant grove
,"SYSCO SAN DIEGO, INC.",Poway,San Diego,CA,poway
,"SYSCO SAN FRANCISCO, INC.",FREMONT,Alameda,CA,fremont
420971.0,SYSTEM D INC.,Davis,Yolo,CA,davis
,T & J SAUSAGE,Anaheim,Orange,CA,anaheim
,T FRESH COMPANY,CITY INDUSTRY,Los Angeles,CA,industry
,T L FOODS INC,La Puente,Los Angeles,CA,la puente
,T-DUB FARMS LLC,SHANDON,,CA,shandon
,T.M. PRODUCE FOOD CORP,Monterey Park,Los Angeles,CA,monterey park
,T/L FOOD INC,SAN DIEGO,San Diego,CA,san diego
1673011.0,TA RODRIGUEZ TRUCKING INC,Oxnard,Ventura,CA,oxnard
3199427.0,TAHOE TRUCKING INC,FRESNO,,CA,fresno
,TAIWAH TRADING CORPORATION,Garden Grove,Orange,CA,garden grove
1956850.0,TAJ TRANSPORT INC,CLOVIS,Alameda,CA,clovis
3351810.0,TAJ TRUCKING,YUBA CITY,,CA,yuba city
3130450.0,TAJINDER SINGH,DELHI,,CA,delhi
,TAKHAR,San Jose,Santa Clara,CA,san jose
2114130.0,TAKHAR TRANSPORT SERVICES,Fresno,Fresno,CA,fresno
108089.0,"TAM FRESH CUT-PAK, INC.",Sacramento,Sacramento,CA,sacramento
,TAMARIT TRANSPORT,SOLEDAD,Monterey,CA,soledad
2870058.0,TANDI EXPRESS INC.,BAKERSFIELD,San Joaquin,CA,bakersfield
755114.0,TANIK TRANSPORT INC,Citrus Heights,Sacramento,CA,citrus heights
,TAP IT BREWING CO.,San Luis Obispo,San Luis Obispo,CA,san luis obispo
1697384.0,TAPATIO TRANSPORT,Stockton,San Joaquin,CA,stockton
56429.0,TARA LOGISTICS INC,TRACY,,CA,tracy
,TARANDEEP SINGH SAINI,West Sacramento,Yolo,CA,west sacramento
,TARAS KHOMA,Rocklin,Placer,CA,rocklin
,TARASCO'S TRANSPORTATION LLC,SALINAS,,CA,salinas
2860820.0,TARGET TRUCKING INC,FRESNO,Fresno,CA,fresno
429585.0,"TASTY FOOD SERVICES, INC",City of Industry,Los Angeles,CA,industry
,TAYLOR FARMS CALIFORNIA,Salinas,Monterey,CA,salinas
243264.0,TBILISI TRUCKING,Campbell,Santa Clara,CA,campbell
2349777.0,"TBINXPRESS, LLC",Calexico,Imperial,CA,calexico
2460227.0,TBS BUSINESS BROKERS INC.,Rancho Cucamonga,San Bernardino,CA,rancho cucamonga
2582368.0,TBS TRANS INC,Stockton,San Joaquin,CA,stockton
2438943.0,TDJ LOGISTICS LLC,Highland,San Bernardino,CA,highland
0.0,TEAM FREIGHT INC,MANTECA,,CA,manteca
,TED'S MEAT INC,Stockton,San Joaquin,CA,stockton
3008106.0,TEGH EXPRESS,FRESNO,,CA,fresno
,TEJ CARRIERS INC,BAKERSFIELD,,CA,bakersfield
,TEJEDA TRUCKING,Garden Grove,Orange,CA,garden grove
3261098.0,TEJVIR EXPRESS,CLOVIS,,CA,clovis
,TELLOS TRUCKING,STOCKTON,San Joaquin,CA,stockton
2572352.0,TELMAN EXPRESS INC,Rancho Palos Verdes,Los Angeles,CA,rancho palos verdes
367212.0,TEMPLE CARRIER INC,Fresno,Fresno,CA,fresno
,TENBERGE TRANSPORTATION INC.,Norco,Riverside,CA,norco
,TEPA & SONS TRUCKING,Winton,Merced,CA,winton
1280644.0,TEPOSAN TRUCKING,APPLE VALLEY,,CA,apple valley
354294.0,"TERRA BELLA GREENHOUSE, INC.",Arvin,Kern,CA,arvin
,"TERRA FIRMA FARM, INC.",Winters,Yolo,CA,winters
3229396.0,THAMES TRANSPORTATION INC,MODESTO,,CA,modesto
,THANDI TRANSPORT LLC,YUBA CITY,,CA,yuba city
,THAONHUNGUYEN,Ontario,San Bernardino,CA,ontario
2901544.0,THARAJ TRANSPORT INC,Bakersfield,Kern,CA,bakersfield
,THE 29ERS PROVISIONS,VERNON,Los Angeles,CA,vernon
,THE BOEING COMPANY,LOS ANGELES,Los Angeles,CA,los angeles
441068.0,THE COMPLETE LOGISTICS COMPANY,FONTANA,San Bernardino,CA,fontana
395594.0,THE DIAZ BROS TRANSPORTATION,Ontario,San Bernardino,CA,ontario
,THE GREAT FATEH,OXNARD,,CA,oxnard
1017151.0,THE MEAT COMPANY,Brawley,Imperial,CA,brawley
1653664.0,THE ROUTEMAN EXPRESS,ONTARIO,San Bernardino,CA,ontario
,THERMO KING OF SALINAS INC.,SALINAS,Monterey,CA,salinas
3658411.0,THIARA TRANS INC,YUBA CITY,,CA,yuba city
2475289.0,THIARA TRANSPORT,VICTORVILLE,,CA,victorville
871741.0,THIARA TRUCKING,LIVINGSTON,Merced,CA,livingston
,THIARA TRUCKLINE INC.,BAKERSFIELD,,CA,bakersfield
,THIND TRANSPORTATION INC,CARUTHERS,,CA,caruthers
,THIND TRUCK LINES,FRESNO,,CA,fresno
2366032.0,THOMSONS LOGISTICS INC,FRESNO,Fresno,CA,fresno
512093.0,THOUSAND OAKS TRANSPORTATION,THOUSAND OAKS,,CA,thousand oaks
3014894.0,THREE BROTHERS TRANSPORT LLC81-,YUBA CITY,,CA,yuba city
3250308.0,THREE RIDERS TRANSPORTATION,SALINAS,,CA,salinas
1323003.0,THREE STAR TRUCKING,Moreno Valley,Riverside,CA,moreno valley
3260825.0,THREE STARS LOGISTICS,SANTA MARIA,,CA,santa maria
1479588.0,"THREE WAY LOGISTICS, INC",Fremont,Alameda,CA,fremont
301836.0,THUNDER EXPRESS INC,Bloomington,San Bernardino,CA,bloomington
2794093.0,THUNDERCATS TRUCKING LLC,BAKERSFIELD,,CA,bakersfield
,"TIC CAPITAL, LLC",ALHAMBRA,Los Angeles,CA,alhambra
2434574.0,TICO'S TRANSPORT,Huntington Park,Los Angeles,CA,huntington park
359537.0,"TIJUANA'S PRODUCE, INC.",Los Angeles,Los Angeles,CA,los angeles
39190.0,TIM PONDER TRUCKING,Exeter,Tulare,CA,exeter
1330530.0,TIMOTEA TRUCKING INC,Ontario,San Bernardino,CA,ontario
,TIRLOK SINGH JOHAL TRUCKING,Turlock,Stanislaus,CA,turlock
2422512.0,TIWANA TRUCK LINE,Stockton,San Joaquin,CA,stockton
,TK SERVICES INC.,Vernon,Los Angeles,CA,vernon
1386892.0,TK TRANSPORT,Clovis,Fresno,CA,clovis
1291827.0,TKACHUK VLADIMIR,Antelope,Sacramento,CA,antelope
2467750.0,"TKO LOGISTICS, LLC",Duarte,Los Angeles,CA,duarte
,TL FLOWERS,Gilroy,Santa Clara,CA,gilroy
1987972.0,TLC TRUCKING,ESCONDIDO,San Diego,CA,escondido
2884955.0,TLG TRANSPORT INC,SAN DIEGO,,CA,san diego
,TLM TRANSPORT INC.,Fontana,San Bernardino,CA,fontana
3054662.0,TMC TRUCKING INC,VICTORVILLE,,CA,victorville
992562.0,TMZ TRUCKING,Merced,Merced,CA,merced
3115286.0,TN TRANSPORT INC,SELMA,,CA,selma
,TNT PRODUCE CO. INC,LOS ANGELES,,CA,los angeles
827771.0,TODD TRANSPORTATON,Redding,Shasta,CA,redding
1072612.0,TOFFLEMIRE FREIGHT SERVICE,Downey,Los Angeles,CA,downey
,TOMATOES EXTRAORDINAIRE,SAN DIEGO,San Diego,CA,san diego
,TOMMY CHANH NGUYEN,Stockton,San Joaquin,CA,stockton
3307113.0,TONKA TRANSPORT,CHOWCHILLA,,CA,chowchilla
,TOOR TRANSPORT,Tulare,Tulare,CA,tulare
,TOOR TRUCKING INC,Yuba City,Sutter,CA,yuba city
1276446.0,"TOP CARRIER,LLC",YUBA CITY,,CA,yuba city
1276446.0,"TOP CARRIER,LLC",YUBA CITY,,CA,yuba city
1711683.0,TOP GUN CARRIER,CLOVIS,Fresno,CA,clovis
2844168.0,TOP TRANS INC,Elk Grove,Sacramento,CA,elk grove
,TOP-TIER LOGISTICS,Clovis,Fresno,CA,clovis
